event_type,event_family,example_id,trajectory_id,matched_role,current_reasoning_step_idx,previous_action,current_action,previous_action_entropy_bits,current_action_entropy_bits,delta_action_entropy_bits,previous_action_confidence,current_action_confidence,delta_action_confidence
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,18,LEFT,UP,0.0728673240315034,0.7626440532861001,0.6897767292545967,0.9920722842216492,0.8363686800003052,-0.155703604221344
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,29,UP,LEFT,1.049783196134122,1.564703253397138,0.5149200572630159,0.6574814915657043,0.4278044700622558,-0.22967702150344854
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,29,UP,LEFT,1.049783196134122,1.564703253397138,0.5149200572630159,0.6574814915657043,0.4278044700622558,-0.22967702150344854
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,36,LEFT,UP,1.007721331864314,0.7284789550216478,-0.27924237684266606,0.6265413761138916,0.8250688910484314,0.1985275149345398
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,36,LEFT,UP,1.007721331864314,0.7284789550216478,-0.27924237684266606,0.6265413761138916,0.8250688910484314,0.1985275149345398
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,36,,UP,1.007721331864314,0.7284789550216478,-0.27924237684266606,0.6265413761138916,0.8250688910484314,0.1985275149345398
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,20,RIGHT,DOWN,0.7713634255545455,0.9913242073073432,0.21996078175279765,0.7768845558166504,0.5875352621078491,-0.18934929370880127
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,22,DOWN,RIGHT,0.7782414612026917,0.3455078880885217,-0.43273357311417,0.7763142585754395,0.9356610178947448,0.1593467593193053
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,85,RIGHT,DOWN,0.5387035621153619,0.9155035305064624,0.3767999683911005,0.8769545555114746,0.6712522506713867,-0.2057023048400879
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,86,DOWN,RIGHT,0.9155035305064624,0.709367977981609,-0.20613555252485338,0.6712522506713867,0.8066244721412659,0.13537222146987915
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,100,RIGHT,DOWN,0.7100373189143515,1.002693020077173,0.2926557011628216,0.8065842986106873,0.4998966157436371,-0.30668768286705017
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,102,DOWN,RIGHT,0.9782391285608136,0.7092453968934082,-0.2689937316674055,0.5883139967918396,0.8066319823265076,0.21831798553466797
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_77,failure,102,,RIGHT,0.9782391285608136,0.7092453968934082,-0.2689937316674055,0.5883139967918396,0.8066319823265076,0.21831798553466797
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,67,RIGHT,UP,1.0368053667083914,0.9862900475889818,-0.05051531911940965,0.622932493686676,0.6648514270782471,0.041918933391571045
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,69,UP,RIGHT,1.1073651075657178,0.8015076305341862,-0.30585747703153165,0.4916422069072723,0.796011209487915,0.30436900258064276
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,71,RIGHT,UP,0.7484018259337686,1.082590466290941,0.33418864035717233,0.8029419183731079,0.4940759241580963,-0.3088659942150116
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,72,UP,RIGHT,1.082590466290941,0.724907207233539,-0.35768325905740195,0.4940759241580963,0.8249164819717407,0.3308405578136444
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,88,RIGHT,UP,0.8932854134753931,0.6487651955762838,-0.24452021789910938,0.7372850179672241,0.8505268692970276,0.11324185132980347
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,94,UP,RIGHT,0.189568440005916,0.8990862270558273,0.7095177870499113,0.9719805121421814,0.7070983052253723,-0.2648822069168091
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,95,RIGHT,UP,0.8990862270558273,1.0075623483783325,0.10847612132250517,0.7070983052253723,0.5438177585601807,-0.16328054666519165
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,97,UP,RIGHT,1.0141238026146593,0.832090976804188,-0.1820328258104713,0.4992976486682892,0.743955671787262,0.24465802311897278
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,98,RIGHT,UP,0.832090976804188,0.9911636432435548,0.1590726664393668,0.743955671787262,0.587540864944458,-0.15641480684280396
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,102,UP,RIGHT,1.0097574392529438,0.9291449512464774,-0.08061248800646637,0.5436798930168152,0.6702948212623596,0.12661492824554443
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,122,RIGHT,UP,0.6104044503778004,1.0029412105014208,0.3925367601236204,0.854979932308197,0.5866894721984863,-0.2682904601097107
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,124,UP,RIGHT,0.7895684939620732,0.9769211923221394,0.18735269836006618,0.7752730846405029,0.6289227604866028,-0.14635032415390015
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,125,RIGHT,UP,0.9769211923221394,0.925436051347866,-0.05148514097427337,0.6289227604866028,0.6705915331840515,0.04166877269744873
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_80,control,125,,UP,0.9769211923221394,0.925436051347866,-0.05148514097427337,0.6289227604866028,0.6705915331840515,0.04166877269744873
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,3,RIGHT,UP,1.107023392315729,1.0430503794395758,-0.06397301287615331,0.5777485966682434,0.4976538717746734,-0.08009472489357
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,8,UP,RIGHT,0.9438012524659992,1.0377907298244216,0.09398947735842234,0.6692588329315186,0.541617214679718,-0.12764161825180054
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,9,RIGHT,UP,1.0377907298244216,0.8379308779985845,-0.1998598518258371,0.541617214679718,0.7435434460639954,0.20192623138427734
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,29,UP,RIGHT,1.03355382775379,1.060966359000808,0.027412531247018146,0.5420111417770386,0.5395943522453308,-0.0024167895317077637
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,30,RIGHT,UP,1.060966359000808,0.4942360357253861,-0.5667303232754219,0.5395943522453308,0.8942888379096985,0.3546944856643677
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,71,UP,RIGHT,0.9038372661064926,1.0143169479817618,0.11047968187526913,0.7066346406936646,0.5433547496795654,-0.16327989101409912
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,73,RIGHT,UP,1.00620821279953,0.985606651919063,-0.02060156088046694,0.5864006876945496,0.6281405091285706,0.041739821434020996
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,75,UP,RIGHT,1.0697431067101884,0.8932482373002979,-0.17649486940989045,0.495116651058197,0.7077093720436096,0.2125927209854126
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,96,RIGHT,UP,0.3530682890585302,0.8504761392815817,0.4974078502230515,0.93503075838089,0.7422406673431396,-0.19279009103775036
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,99,UP,RIGHT,0.608246369321301,0.989067512262997,0.380821142941696,0.8551992177963257,0.5876786112785339,-0.26752060651779175
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,104,RIGHT,UP,0.6547608785091622,0.7111872650371744,0.05642638652801224,0.8327453136444092,0.8065021634101868,-0.026243150234222412
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,121,UP,RIGHT,0.7701818797241634,0.9992869637268256,0.22910508400266216,0.7769652009010315,0.5442896485328674,-0.23267555236816406
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,122,RIGHT,UP,0.9992869637268256,1.005445575220109,0.00615861149328345,0.5442896485328674,0.4997633695602417,-0.04452627897262573
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_83,control,122,,UP,0.9992869637268256,1.005445575220109,0.00615861149328345,0.5442896485328674,0.4997633695602417,-0.04452627897262573
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,22,RIGHT,DOWN,0.7306000767723508,0.7892797691805323,0.058679692408181494,0.8388274908065796,0.7752892374992371,-0.06353825330734253
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,22,RIGHT,DOWN,0.7306000767723508,0.7892797691805323,0.058679692408181494,0.8388274908065796,0.7752892374992371,-0.06353825330734253
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,30,DOWN,RIGHT,0.891946491651827,0.7754557983518039,-0.11649069330002315,0.7077839374542236,0.7765710949897766,0.06878715753555298
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,30,DOWN,RIGHT,0.891946491651827,0.7754557983518039,-0.11649069330002315,0.7077839374542236,0.7765710949897766,0.06878715753555298
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,36,RIGHT,DOWN,1.004220967524163,1.1505461058851576,0.1463251383609947,0.5866281986236572,0.5721113681793213,-0.014516830444335938
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,36,RIGHT,DOWN,1.004220967524163,1.1505461058851576,0.1463251383609947,0.5866281986236572,0.5721113681793213,-0.014516830444335938
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,38,DOWN,RIGHT,1.0571665457807602,1.1563784145000278,0.09921186871926757,0.6558372974395752,0.5715963244438171,-0.08424097299575806
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,38,DOWN,RIGHT,1.0571665457807602,1.1563784145000278,0.09921186871926757,0.6558372974395752,0.5715963244438171,-0.08424097299575806
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,41,RIGHT,DOWN,1.0168893852501213,1.0411101554403737,0.024220770190252372,0.6615845561027527,0.5414528250694275,-0.1201317310333252
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,41,RIGHT,DOWN,1.0168893852501213,1.0411101554403737,0.024220770190252372,0.6615845561027527,0.5414528250694275,-0.1201317310333252
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,42,DOWN,RIGHT,1.0411101554403737,1.0232558319088745,-0.017854323531499183,0.5414528250694275,0.5851863622665405,0.04373353719711304
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,42,DOWN,RIGHT,1.0411101554403737,1.0232558319088745,-0.017854323531499183,0.5414528250694275,0.5851863622665405,0.04373353719711304
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,54,RIGHT,DOWN,1.083143020164944,0.8451243452867475,-0.2380186748781964,0.5374793410301208,0.7428644895553589,0.20538514852523804
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,54,RIGHT,DOWN,1.083143020164944,0.8451243452867475,-0.2380186748781964,0.5374793410301208,0.7428644895553589,0.20538514852523804
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,55,DOWN,RIGHT,0.8451243452867475,0.944962527122006,0.0998381818352585,0.7428644895553589,0.7022918462753296,-0.0405726432800293
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,55,DOWN,RIGHT,0.8451243452867475,0.944962527122006,0.0998381818352585,0.7428644895553589,0.7022918462753296,-0.0405726432800293
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,68,RIGHT,DOWN,0.8462497115277907,1.0085556412422152,0.16230592971442448,0.742787778377533,0.5862929224967957,-0.1564948558807373
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,68,RIGHT,DOWN,0.8462497115277907,1.0085556412422152,0.16230592971442448,0.742787778377533,0.5862929224967957,-0.1564948558807373
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,74,DOWN,RIGHT,1.012872088088263,0.3104930150527772,-0.7023790730354857,0.4993841350078583,0.945232629776001,0.4458484947681427
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,74,DOWN,RIGHT,1.012872088088263,0.3104930150527772,-0.7023790730354857,0.4993841350078583,0.945232629776001,0.4458484947681427
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,80,RIGHT,UP,0.1898568338784773,0.9630390015260244,0.7731821676475471,0.9719403386116028,0.7492126822471619,-0.22272765636444092
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,81,UP,RIGHT,0.9630390015260244,0.6712893925235922,-0.2917496090024322,0.7492126822471619,0.8721739053726196,0.12296122312545776
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,93,RIGHT,UP,0.8175175345623501,0.9378573739040914,0.1203398393417413,0.7725750803947449,0.6697536110877991,-0.1028214693069458
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_88,control,101,UP,RIGHT,1.236257901484052,1.1626296380791366,-0.07362826340491546,0.5926527380943298,0.5685955286026001,-0.024057209491729736
